"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1245.0,9.0,795.3507651383886,9263.182583947253,144.3727269092532,7400.83093247041,3256.5727311863657,104.75840641729634,21.791293387172992,12.446102206006678
1246.0,9.0,1014.605142691129,71460.73819642485,111.68453301146324,5366.755157376483,3249.95362550271,72.94551806392342,10.688195460870453,7.260536060349408
1247.0,9.0,1034.043238564438,100392.76868633585,223.03960220191453,18490.793500978423,2904.140778999264,95.20409790148103,18.582363068895575,10.828446044644549
1248.0,9.0,1233.2058505805912,56013.39106039472,107.54667753549066,5140.9225066316785,3226.252202318457,94.52265457529019,17.757384855968212,9.02306066412747
1249.0,9.0,4424.697563140866,79318.82569220697,128.85952444806307,5648.148837771402,3217.846045223991,140.91286135345396,38.64825175781233,17.397611909987795
1250.0,9.0,4499.414050316807,61626.47914333094,126.13397267598418,5964.16900172306,3295.110006414507,127.07997524036713,31.93022814956122,14.263099743097971
1251.0,9.0,4905.39391433633,77899.57808716298,112.28510464843187,4419.48473568777,3329.8148396901015,115.7983061565009,26.349684665011566,13.913826201959246
1252.0,9.0,5520.943897796266,43444.51836235191,180.56651963443525,9905.937002778304,3171.040563194643,124.82499708826327,31.627804669469434,17.263148145238667
1253.0,9.0,5604.851447749308,55988.95467222063,126.63870990093007,12668.119292629593,3356.4581360331986,174.41428569651916,57.422009027821815,9.297934414218584
1254.0,9.0,7138.210456051145,102239.29711458883,110.48856158133336,4011.026439397844,3261.8552675867268,81.2485165441141,13.326348192991537,10.491319894003151
1255.0,9.0,7506.165722903414,70851.38487782358,138.97700927234544,6196.12373920094,3316.9830152357317,138.18881683641484,37.71563278783279,18.087814673365965
1256.0,9.0,7620.824996337903,38237.91911781995,237.52631393913973,20383.102377800344,2971.109016757835,119.12821723973295,27.83530782531386,13.877695344409748
1257.0,9.0,8517.847469654213,91459.3201583774,143.90556015731013,5293.869860579152,3247.310398659108,104.7414471986554,22.464610811204775,17.23791514955707
1258.0,9.0,8856.916620324646,79382.71328071562,133.6053074546413,7673.183046570577,3199.9987951949665,106.59286540725752,22.146161822212807,10.478640518292586
1259.0,9.0,11301.388271005795,90669.36372490377,86.71540612984484,3101.400846708408,3341.6860059583573,105.92897832377247,21.99757447422027,10.85993668374154
1260.0,9.0,13675.849376334303,28045.80597940248,150.4506945724932,6140.652226025608,3161.492934356737,121.76534947008066,31.09617413887319,18.854728430827745
1261.0,9.0,13800.577933889239,87578.9654395612,140.4035762307955,6357.925281194631,3249.395299298219,106.02919782448615,22.585518525721803,13.853484879855033
1262.0,9.0,14458.263050687734,82213.61540266052,95.10123215395492,3512.711637987358,3398.097669347996,91.85339579906896,16.779392445518944,10.026652820286316
1263.0,9.0,15458.801653934132,119656.40845785593,133.1722751378871,4298.955842490402,3286.1469978102427,110.51251189269065,24.764606411165904,19.16175959717207
1264.0,9.0,15545.985028586554,51238.954712925726,223.50292281331835,17625.578452345282,3002.922973755047,99.83816852676718,19.686276414815453,11.943237333206332
1265.0,9.0,15587.64887041015,67528.10162076543,129.9951990304684,5156.796300070833,3304.2823529900384,126.79152394153417,33.32925076004196,17.458958303875058
1266.0,9.0,15495.210071369016,93217.93016139431,99.20091066695416,4029.199504691565,3326.0561044866276,116.45472471851431,27.05547364415935,11.997264123265836
1267.0,9.0,16022.489215628377,78164.20739037111,139.69968877590864,8259.835683239548,3169.6701859760437,142.08441548104324,39.90123996582873,14.114185456317752
1268.0,9.0,16363.81051429573,94630.26449610386,230.0186864407534,39974.21916724616,2696.7909129055174,183.16152974195262,60.46434590015175,10.194500798846637
1269.0,9.0,16349.080891989039,95299.80010108004,598.0658395088998,585860.1426542619,7.309974411170676E-10,102.71526332898681,20.45982203480578,2.7342693078444436
1270.0,9.0,16486.143510757636,47114.50407535857,357.0725816242251,78857.50613489043,2251.82777308293,107.23332759690219,22.73180837399838,7.355129993256196
1271.0,9.0,17730.45497496425,34167.794237068636,104.32686636012491,3419.468436017253,3339.1482611590986,138.39283738694812,38.06977427788544,18.498655638919782
1272.0,9.0,17715.10152996678,118615.72845429766,137.50657363028583,5170.72069078055,3213.8508684200137,70.43762862723291,10.208052291920737,10.939872819555985
1273.0,9.0,17840.73156521542,41762.49676802915,124.85887399179161,4167.522350086895,3255.1883037300186,131.6777406360084,35.028280519050995,20.676070980073703
1274.0,9.0,19406.719254772735,13295.279458448616,121.62227570699254,6378.876293480573,3304.7443747508482,140.49955317271016,37.52801756378435,13.702962242535474
1275.0,9.0,19539.621349937854,114150.80328943605,83.19478287292701,2468.2020811729917,3303.0894421026046,93.75177551479882,18.296535085942008,11.132003714042682
1276.0,9.0,20934.95242133606,103782.08181080334,196.0082450382251,11011.067225149933,3174.8099728105517,85.94172493058657,14.256632504912789,12.670227049315487
1277.0,9.0,21483.911131951736,81535.81103929444,294.42414269005917,39460.55410928954,2703.869144747552,154.60876168787775,47.23605859188018,14.267417883142492
1278.0,9.0,23394.64099808709,21802.63999474458,119.4882979112112,4952.611252365034,3274.6685877118666,130.13940394572523,33.37580621298633,15.772807929839287
1279.0,9.0,23609.157157629914,113811.4436150822,110.50780775176733,3675.1823858854573,3303.23322892195,103.91751034961716,21.62695715011893,14.551556962726991
1280.0,9.0,24312.978214498507,64263.99115554435,151.05076142226116,6869.494466391018,3252.5138547650695,125.07776548226059,29.766858096813923,17.45603758147365
1281.0,9.0,26387.989389336886,117836.87167829997,130.1115669155489,4907.21686995824,3241.2815375126147,76.38179938343211,11.916753888767694,11.174960771016535
1282.0,9.0,28298.927105505503,77842.47895912018,122.53833827726058,5902.52778211081,3276.929570550592,146.64661555333234,41.508421285513954,15.673241077352102
1283.0,9.0,28615.631672577907,69438.3147570867,147.96185149002469,4785.309756461256,3263.281777166441,100.29432765144215,20.061030854627695,19.29468497367204
1284.0,9.0,30375.12473769831,114177.37237662886,77.89342151361122,2066.991355322698,3340.4870719960504,170.30804180271417,59.38258706043513,20.969112791921066
1285.0,9.0,30597.372607486122,28255.106878036557,146.9786298756056,7704.065191777528,3234.6964521184145,82.06286026703451,13.062855947365824,9.766059095698541
1286.0,9.0,31021.658517652606,109499.75290915092,129.22233580029695,6017.3056201718755,3232.235238420921,123.38161957659993,30.492901892719136,14.407754304013926
1287.0,9.0,32298.89550175584,14794.405876162844,205.6773657734416,12325.432542492697,3152.299838944596,118.48980319682714,28.695527847612667,17.093443569953976
1288.0,9.0,34239.48580109882,59247.13771354611,73.99278912012134,2157.7649980986644,3280.571507874626,92.8868181514305,16.996971796374115,10.002027421824037
1289.0,9.0,34767.42429682673,27808.065213333703,165.3436791864256,9773.266845462142,3090.31590685306,130.56505568401468,34.330635519904135,15.35351243563142
1290.0,9.0,35371.57390162612,97844.04728312284,118.3503214060479,6120.5252766445265,3209.4408039162868,127.20056892966373,32.32124869833338,12.262967052839658
1291.0,9.0,35821.626078893976,50645.29422355743,92.24661267315346,3330.3320929447077,3373.792371498648,85.80911612843319,14.53088196378148,9.317573377241775
1292.0,9.0,38489.06246588367,54642.175277345785,95.46920321292593,2198.82024695167,3382.391683099188,131.86779156793529,34.16107084931152,22.938176797688712
1293.0,9.0,39536.02656524073,19396.697114091286,119.28434891959986,3896.9679702273115,3256.7548905660115,96.71219733830785,18.717463242451228,14.88589321499319
1294.0,9.0,40449.74502189839,21841.88837008348,117.81606556760305,5868.286828872962,3338.9872292720174,125.84485501552635,29.588536016286348,12.538645561209314
1295.0,9.0,41828.81511465793,105651.27850892795,163.1729562299614,8094.286917704135,3128.6296299106275,105.19176212335802,22.557912290646478,14.574087111647888
1296.0,9.0,41996.558264293875,108472.0241972236,134.24984680224125,6558.930145424724,3220.150641755805,124.23851733262663,30.542157300213326,14.364678492589336
1297.0,9.0,42959.95969804916,116082.9334583812,257.8200345765483,24403.651282210278,2886.6186320229185,106.91436662886267,22.93264514709727,12.279587402566959
1298.0,9.0,43672.76076176347,45443.41156433766,252.27478146167925,25965.850684536414,2828.603161644542,109.94708165570327,24.02562867754158,11.368528799457044
1299.0,9.0,43666.60918708129,78687.99141634583,122.20707556721061,6720.274608232514,3286.4023195762497,163.75641955883253,51.29060810625604,15.282223588379342
1300.0,9.0,45254.29843367288,61216.130391399725,126.26478857554196,6515.165302997406,3274.5456721107425,144.0265895828189,41.94805189127649,14.81290059076496
1301.0,9.0,45820.59624226852,97948.91229871921,149.02471454241393,7526.998821922381,3178.129145695088,124.66582677129794,32.1605976695243,15.467567746761324
1302.0,9.0,46520.68309137008,35554.84816741944,151.9168657201751,7241.610448702851,3266.1918134928833,156.1953668754572,47.023619291437065,20.8766364219516
1303.0,9.0,46496.091543993716,114110.30119574889,113.30441970478059,3761.000073725691,3313.1835290671575,88.64590196413829,15.86351431627617,12.787962627730115
1304.0,9.0,47125.136853919226,115126.61052935407,205.3187863729337,14278.26557784589,3035.180698616996,118.290931801485,28.102097783507194,14.694251457132328
1305.0,9.0,47396.16105944616,100827.35007473214,146.02095767195584,8715.555088255001,3175.85463876634,139.30456900332766,37.99779744216956,14.328147144586941
1306.0,9.0,49282.11494803463,87075.75967004155,113.08964528105912,5416.673882277695,3285.1304501567347,173.87958054236296,61.61895912773399,17.226551682067853
1307.0,9.0,50092.08109107544,118693.70574496196,225.58207202034012,22817.226030454753,2843.3976300500935,109.26907502894613,24.21902342584244,10.292311041949198
1308.0,9.0,51579.2472883934,61044.32269196102,180.886751414537,8970.769847307709,3160.4158302508386,99.94811993047587,20.178098282075734,15.353536883413282
1309.0,9.0,52359.107883749464,88547.49816056628,83.3010704801342,4103.834198320873,3337.0569299045924,139.39413460081192,38.97092924948106,9.946984347430378
1310.0,9.0,53358.429752957716,12474.076305377572,134.5033052089301,5054.66998464488,3322.5799711847135,151.12343894197065,45.845398200798066,22.68091828428831
1311.0,9.0,53626.34276624407,114767.84430437443,145.64987108617805,6907.1939310123025,3247.451926997035,125.94411797548638,31.706290778231104,16.259862266695425
1312.0,9.0,53671.944413113924,63161.4953779756,127.4378124516999,6501.767477239792,3325.526087619807,124.00531738232671,29.772928037473214,13.04352869698806
1313.0,9.0,54528.78893764011,40065.903727448764,147.5074355142103,7181.059217648268,3225.7768679992378,121.79773313256037,29.23939624087107,15.520951849118093
1314.0,9.0,55056.132261064275,72497.51580382347,176.49378396763134,9221.338597398115,3176.312208338456,107.31392072341181,23.33345257823038,15.260045284172898
1315.0,9.0,56080.19477442863,100398.93731286631,109.03060190708045,4138.794667162753,3361.8124120081957,113.0167982156534,25.83385302506135,13.677494114715468
1316.0,9.0,56564.455052082165,117879.74040751535,174.82667389371778,8158.750148950332,3222.1445092981407,99.24629405916701,19.337301334362913,15.657445398569665
1317.0,9.0,59344.60339944978,46338.911790825005,93.82160136288589,2366.153245793293,3355.154065696363,130.648284586041,34.9674588131521,20.408933202722263
1318.0,9.0,59323.90624689568,69028.63810150018,96.3243360966747,3346.6040355335267,3287.4379920508018,130.9487942776358,35.64947348048373,15.27015534921345
1319.0,9.0,59664.06342169097,51972.13803373731,139.76826961211637,9562.00571859728,3439.749849295216,118.88350664208659,25.893732758477576,10.253084728420072
1320.0,9.0,59712.93139591747,52479.61268227355,173.32699993528882,8130.51600609982,3293.826463347226,122.19488757456865,29.26777180580543,18.964378084736158
1321.0,9.0,60505.97190922582,37211.8960209542,138.4570986292211,7250.444875209377,3293.3495739682044,94.53609965970105,17.06866757108463,10.57611337421968
1322.0,9.0,60558.62124536681,108376.53917257342,115.92477616982333,5607.754440231462,3292.9272410331955,148.50450602887784,44.32967083995986,14.955164710030791
1323.0,9.0,60881.04264806304,8018.247694167415,180.93669846633497,11151.747340057176,3122.4394730842896,144.5519046935528,42.2051079345879,17.814160961560326
1324.0,9.0,61939.726852123094,65881.3984005112,88.31065999227911,4674.481116271286,3440.248359691876,150.90619500246513,43.61567602729731,10.609249691756183
1325.0,9.0,63030.702884603605,4558.905735768947,154.3297971408762,6276.944823820641,3269.936904736618,94.91433930783232,17.185611934348394,15.177895383276434
1326.0,9.0,63941.17478696299,119049.84475547736,148.6735050086973,6270.4230825031755,3221.467461930754,124.77736232844049,32.05486772004769,18.476585940555236
1327.0,9.0,64829.85746627617,13422.595578551814,129.35942169210688,4589.497346031023,3328.097286900855,111.53157969946352,24.776553352837023,17.103606263229235
1328.0,9.0,65377.63823414341,96371.62651027391,100.97867182870031,4292.026879774353,3255.1817932405584,129.17285369489105,34.28935122976657,12.923696748097324
1329.0,9.0,66334.28540609899,37294.45037498684,129.66848021931216,5492.125996831788,3390.076828827803,121.56784633892106,28.168105135255836,15.653522053581991
1330.0,9.0,67026.69094829129,80876.44071885642,117.48474444437313,4959.449413369195,3306.9344774323777,112.26109587768009,24.854382901371253,13.16798250417365
1331.0,9.0,67207.80881239913,73272.6309900961,117.11309987711255,7050.833542398078,3259.2475367837383,151.5824760684164,46.610667316438935,12.404076071195933
1332.0,9.0,67104.5089013117,85164.80875527217,135.68155361114881,5877.848618814214,3226.816878198279,135.51127163814576,37.36518927424966,17.82499521821171
1333.0,9.0,67575.61833993779,58877.18057959447,121.48480679615369,5149.911749889901,3264.278540677357,153.7433460650638,47.73352379753564,18.490820454047874
1334.0,9.0,67722.6167953271,17097.009195661987,114.06741507308514,5538.1876212620655,3337.811296975523,159.69010157649237,50.73975912296206,15.75537107613719
1335.0,9.0,67813.08039337152,94589.98326502628,130.82091680937106,4674.19877458102,3275.2886793777748,114.76428750959774,26.607831452997118,17.665914546113434
1336.0,9.0,68803.98895228365,68874.71014511489,90.2961346241647,3225.0337054467886,3401.371295289269,98.01617807413135,19.465963924014005,10.491528391328236
1337.0,9.0,69153.41104522196,78210.06185894772,110.09961081670262,5572.630219530632,3343.580146937424,111.5235155815215,25.150199406339922,10.252091604673724
1338.0,9.0,71841.95281525678,37054.61387397132,76.89585741677305,2366.682241912943,3243.6396128315055,110.69489715329614,25.608696285421072,11.68333385487909
1339.0,9.0,72788.08784924065,57982.293165356685,113.9305258672471,3499.3591458542523,3271.2601006119376,110.90024828060515,24.991463857749796,17.30302293536859
1340.0,9.0,73037.58407566255,72709.98150675173,81.784233619013,3429.018841826451,3329.121290434921,108.24452479585298,23.982992635958876,8.950374549599363
1341.0,9.0,72969.22394944541,99934.52505456717,168.75756195585603,10808.95142512879,3294.4956910137917,121.99161389733949,27.554420986258798,13.529862536035816
1342.0,9.0,74291.86878288457,89650.48291285362,124.55468763979603,6108.49543525676,3243.0655373934133,108.41545230769556,23.773054359739717,11.621446154775258
1343.0,9.0,74984.97020590137,14954.365209316671,141.8883978808634,6744.058702951836,3260.4397273456316,102.46941559281899,20.4234881486925,12.902416891971411
1344.0,9.0,79766.65867318829,27235.23730004449,265.2428725744845,36412.130473865065,2731.5822663186404,142.2676978690702,40.34398242840911,11.569062606718454
1345.0,9.0,79851.99877069877,81610.70069376403,315.75819130754087,66206.43773005228,2348.7970410667426,141.7066956471762,37.71306527515581,9.000412280503
1346.0,9.0,80205.80501473162,73308.96784453413,106.84294057189308,4174.309808196451,3332.1733516995296,125.01508446069177,31.07532584158633,14.388036152264972
1347.0,9.0,80792.6954149362,49442.37597275823,118.91959978574944,6888.011695975149,3306.1469703377325,99.72479483030025,19.536346247204985,8.682936738406848
1348.0,9.0,82672.2952554994,17736.60915919688,142.60561284283395,6139.887465882574,3171.9584105678628,121.26969897695284,32.141689902311455,16.88464942867215
1349.0,9.0,88597.37674402697,11782.120507716529,223.89263948568038,18468.40624371733,2958.3766624851687,168.32667156648537,55.909146481869996,19.159848020366532
1350.0,9.0,91001.81505743146,9739.084137035283,167.26781290733155,7063.277881684328,3231.4714159851546,105.97142038053401,22.202992083923803,17.65401017224971
1351.0,9.0,92685.90506820448,40794.97623539713,116.73861995023904,5758.022022346159,3265.5943830353917,134.93498803327776,37.17751379463248,13.438102119884494
1352.0,9.0,93417.87602347796,41814.526446702745,253.9670126638549,24438.040619697258,2832.1955483318807,82.21062333913298,13.85006788546952,9.211825395487258
1353.0,9.0,95330.08225985194,94305.59260241108,92.71561934981435,2443.5902019173827,3372.0602307279282,111.24617820872591,25.140576764753476,16.471522993816535
1354.0,9.0,95833.85758689602,99753.90401588478,138.20841153303743,5087.281892565655,3223.422356384857,146.9092904539793,43.55441374626302,23.13112475374169
1355.0,9.0,96875.27747841072,87671.13839994387,176.64202201540328,12005.207595262871,3062.9480381131643,84.63877028037876,14.059377382886328,9.33591814892843
1356.0,9.0,97079.14989683017,101483.30617665664,80.67937868125182,3218.817459356099,3202.0958045029233,123.7445508961132,32.675371302513945,10.56819229372993
1357.0,9.0,97138.57741305503,59026.49104148343,182.8942888350224,9059.66758618899,3103.535018579692,120.61149772730082,29.423015056570886,18.70689663710188
1358.0,9.0,98183.84756397434,51975.30067029161,197.6590986592357,14566.066103966832,3095.8607881892785,117.36228351186806,26.577301382335136,13.255686608314624
1359.0,9.0,99276.48041324799,23113.24725016586,145.0888376422755,5206.393204564944,3228.8318785110882,104.15019437745195,21.70880551445839,17.713638795581648
1360.0,9.0,100766.22328271103,79971.53267089963,117.9031435994121,6380.7846192735,3277.634241344439,105.83021964786009,22.663055721875864,9.754268563320778
1361.0,9.0,101285.72971380333,60003.84186862861,172.19806492939318,8026.290080296438,3239.0046538282863,139.67854761232738,38.75631278805655,21.647048220233753
1362.0,9.0,102576.83575353077,16663.095974575117,173.89805969865614,9458.20805844042,3160.1593914601735,123.68128194933048,30.66924101287192,16.620805611549635
1363.0,9.0,103634.62093329831,71347.87146680096,123.56262142361562,6709.966821346151,3238.6801502496573,116.3570027502336,27.154401623872317,11.171154063970821
1364.0,9.0,104878.98886593414,75512.31208026831,152.56712729670537,7057.374577562301,3170.8918148181206,146.30182758021252,42.71378952451754,20.244757275377925
1365.0,9.0,104941.28101224056,99514.86285342411,136.74005825538558,8118.534088299554,3102.4988185110046,123.23276872506952,31.176740541273567,11.960014082217416
1366.0,9.0,105379.2245747355,47469.414818382196,115.26162355893509,5930.787274818277,3289.9083002552807,115.06147981780097,26.132485914350287,10.880590275712725
1367.0,9.0,107107.91993256881,50014.37065504722,100.15724417084476,2181.7604602510023,3394.9126456094473,121.11414888906255,29.55752689885506,23.374743731538015
1368.0,9.0,108525.21720386576,98100.61428943474,87.85769551966618,2371.21001062574,3312.2634782007453,129.01352162326893,34.41825555106298,17.65227338005487
1369.0,9.0,108723.75544526431,51625.93600831698,141.29488206601772,7632.935803899607,3227.549270888961,93.70801983561469,17.304198045732065,10.373963646030738
1370.0,9.0,109753.47660721393,42547.6889189646,129.67464228306886,5475.023307756952,3284.0645448744817,141.60539656969638,40.812697571280346,18.259811046385757
1371.0,9.0,109780.74212408328,114874.39520897863,104.67482239131942,3024.8108929231353,3331.592710228541,82.48318197768967,14.190634991358685,12.642142624340925
1372.0,9.0,109938.29180218828,73992.7562067895,103.18749455966824,3251.1176637399253,3368.043168512924,95.32192029582203,18.20469268892671,13.18122808116646
1373.0,9.0,110950.03824577485,59266.050671789075,113.48237029398823,4448.526710561367,3370.4161513561025,107.68907740521732,22.9423300203668,13.145127955628796
1374.0,9.0,114798.04887722238,55942.785303874385,153.72298066591048,9409.13876100803,3208.541063542832,127.15885345862051,30.420850676442832,13.440292716892156
1375.0,9.0,115085.53577531053,93301.43225941963,164.48377958791363,6882.587639727964,3197.1249225957445,128.44443599474707,32.850560965164476,21.190575176848828
1376.0,9.0,115382.2479487669,58073.6819716657,117.36454515480322,4007.819393053153,3334.5869220170403,126.77845234622868,31.822697722234924,18.305626984117268
1377.0,9.0,115611.78627134526,28497.76809505825,130.25946637925614,9628.34433221584,3257.9995471598277,129.41115666303196,33.7706196602203,9.625979231925593
1378.0,9.0,117006.4903674874,91909.75578402271,136.914636023653,4926.293023229185,3189.626252848113,113.89691867081147,26.592291882012862,18.217782540328844
1379.0,10.0,2421.8408793217677,60264.35424646965,118.1257905268124,4177.856340902934,3266.167970187705,112.5815524761152,25.641104361656943,15.823787469051515
1380.0,10.0,3418.7765050143917,16314.680016589184,131.73002302998805,5959.143346910915,3208.439337567971,114.6105401400562,26.88091196503862,14.053969673148943
1381.0,10.0,3915.6229719435864,23135.90321100016,354.0274767299665,81975.36678535593,2201.5982576526044,96.24163817803444,18.847922496319484,6.271701763816467
1382.0,10.0,4094.311299252666,65188.79664527376,138.46350511598405,5048.213130846579,3245.5070143208245,113.0986094848043,26.18400623544234,18.05649355727726
1383.0,10.0,4797.712710393749,36463.879493935434,126.27520521725036,4652.186950808154,3321.891300649535,116.58430864039333,26.282251747080156,16.80392017600554
1384.0,10.0,5506.265268444708,73129.4431488996,87.75864086867469,3215.880533842331,3393.935956661248,114.36539964126405,26.06241045965122,11.562619136138633
1385.0,10.0,5768.580117328668,37892.113285818836,166.2398481878186,8190.074571452572,3154.0776211389566,87.15744417967585,15.42068009742776,12.428880928012727
1386.0,10.0,6221.828161183661,33674.623646257605,113.17792577715645,4020.215387856536,3297.042781460124,115.62143719671832,26.580996636906693,15.503241815499582
1387.0,10.0,6442.5408735390765,75564.851139339,296.9721467928874,41094.953065917274,2720.827943921549,117.26131506628336,29.04027358681249,10.616185118572648
1388.0,10.0,6740.183442406515,72172.6131727752,114.05111880290897,4734.990989869321,3309.789426942274,113.93009975705232,26.046793927436852,13.189705148132397
1389.0,10.0,9839.61465717473,70580.5255167883,158.0980124934176,9354.15690708683,3228.2005375859494,137.19581768667857,36.79289753330594,15.406530019659733
1390.0,10.0,12428.800303015201,104205.7077336527,135.75723433324507,14114.56044466766,3314.731090185315,170.93552483667435,51.55508931480941,9.398866561978876
1391.0,10.0,12455.685831868665,105037.77966612366,105.54224935222167,4242.20940451776,3508.770203962513,118.317731254097,26.536672875488442,13.09080648806114
1392.0,10.0,12697.008467831613,27767.54032473727,138.6227091807969,5764.377259140132,3249.488300509886,150.44940037090197,45.24458236915674,21.037314266859642
1393.0,10.0,14579.137911338958,33011.14871427427,126.58583381881671,4670.892703804835,3225.9989709666743,129.2411604176761,33.686064007179006,18.62221026808319
1394.0,10.0,17280.92119373318,104737.89504087747,93.47503019211561,3002.6593934690786,3293.9612615381766,108.99315642783168,23.8568194025162,13.374524615157629
1395.0,10.0,19043.288204705244,82432.29628399583,56.922943135452655,1975.6928932865733,3396.640629478714,149.7121868966868,44.426903961742646,10.366695106445293
1396.0,10.0,19179.71726230224,68848.78951174115,98.20746079698931,2423.6700241821222,3385.3696654357245,127.43991333210496,32.33674492702946,21.291855737615965
1397.0,10.0,19130.492780099084,76056.68110881251,133.1727674480942,6799.655255076621,3254.3689083088652,117.0528916296373,27.748290041638096,12.863241345807372
1398.0,10.0,19464.57672067879,11442.942337049248,156.25418061670766,9407.358307500232,3193.452425596365,124.71102459029454,29.94986588952274,13.62225681134828
1399.0,10.0,19929.22340334347,95110.18824107893,108.02909649647373,3600.7073463256515,3275.6204451098206,110.10303475291593,24.184683043863895,15.02782024934485
1400.0,10.0,20737.47159685852,56634.19588088449,102.46067363045174,3433.9871197374982,3269.231590602161,103.67017169651234,21.604591312703775,13.368640688594924
1401.0,10.0,21329.854978904943,78590.16884456339,121.400193652195,6174.12765358609,3289.688734829465,123.13800324074231,29.612244764403304,12.384536645139615
1402.0,10.0,23631.284784603748,97012.49277493703,186.8695378804668,13502.2954589219,3071.975998425783,116.70297770694398,27.6594146943815,12.714907601844867
1403.0,10.0,25373.29178253416,64531.69959656248,128.9977666550791,4660.026373522822,3319.6722691114023,130.33478800351367,32.65261780531087,19.541727862586594
1404.0,10.0,25341.187236650137,98255.83129383637,148.73857222534963,7657.984663781604,3084.217539828567,109.84848294530329,25.51930502452231,13.371986076777592
1405.0,10.0,27206.185935933496,57432.97247903532,160.52041324803832,9009.55485839027,3266.524140452624,143.9864701299448,40.261985754056674,17.290303165333263
1406.0,10.0,27601.73935692605,57484.998360733116,142.75105397435848,7167.2938343021,3300.2868904896973,158.82127349406946,49.92071051889742,18.944365112938026
1407.0,10.0,28454.953360627693,72186.44142668232,88.9551127604589,3235.727436657959,3414.6195014204072,132.97618040437405,35.15583428475138,13.688972550631892
1408.0,10.0,28597.913228716134,51536.15535744885,129.77850357947568,6825.97641611067,3320.6177379352907,109.94948215898162,23.651549934096682,11.449737722842155
1409.0,10.0,28877.90421049431,55275.7993909942,195.11091840623524,18063.965072584117,2943.599465359882,102.63253995724035,21.504187764936365,9.155448606115776
1410.0,10.0,29246.68189673806,94762.31904504966,137.0496727561853,5038.477758334489,3198.4686265101805,123.90647129489632,31.733367028497227,19.3994694555145
1411.0,10.0,29725.582079105337,52944.897460169,141.9102299813197,14561.551929894338,3560.3561661802546,153.55728923373212,40.988446625790324,8.95435328694373
1412.0,10.0,30179.76654252902,94869.62383628657,623.6033223373776,651175.8376659872,8.238366413032313E-7,117.5150782932575,25.9038866420734,3.032349838555946
1413.0,10.0,30310.666991858783,95640.18156409817,113.8347283851721,2952.319334240881,3377.9436443062327,127.89652706421222,33.90843088502682,23.554225162941776
1414.0,10.0,32942.74080155432,53352.95091088059,164.18195402882037,6708.616583494995,3151.65091027147,146.40287721729234,44.232636258125964,24.660955434538586
1415.0,10.0,33574.76043379952,9826.572172918552,119.94263714518952,5611.263149055692,3287.2783945404253,141.24477803510905,39.63354840182186,15.220086812195367
1416.0,10.0,33606.256504631114,63356.11211396273,110.9908282105255,6286.48569010378,3300.3067413090084,145.835507421581,40.60463921214668,12.028731148456533
1417.0,10.0,33886.56456849905,100937.56997706436,122.52602148086191,6115.491677904694,3209.2698993547074,100.00983864644589,20.106894051924638,10.38510979264168
1418.0,10.0,35221.94418324356,75600.08738203929,136.1621605740741,6223.484791522319,3310.1935081030697,118.7440148311598,27.999678602673573,14.885403188797317
1419.0,10.0,35476.14045754545,73674.7269747418,108.00130634472386,4656.5563044800365,3392.689280056278,109.2379683984604,23.46839743941939,11.551759829993525
1420.0,10.0,35703.5707835619,29464.84792375912,136.61913280991962,8984.784766701994,3227.8394820706876,88.65927343088791,15.3372630188744,7.836815158275142
1421.0,10.0,36359.80748699928,13425.514240618195,132.26308312606426,5866.241122867822,3300.2739910852674,134.18047480265017,38.702875376201646,16.811544771123646
1422.0,10.0,36541.214785276425,31770.690149186557,160.984764047213,8341.710111144255,3190.4405570964173,176.3947424289752,59.49587195265801,22.965782689494894
1423.0,10.0,36952.52505486962,93255.13172747772,111.96717586576568,5572.49313061726,3285.7080674535214,131.41212638235967,33.79022518401123,12.45050320471255
1424.0,10.0,37216.66058238308,10958.125543558339,87.69519513798808,2586.9338571990784,3359.9067301388404,129.77195226872962,33.61562501744229,16.223324665906542
1425.0,10.0,39132.5687120117,52947.68086433025,136.54921187443114,6961.319554351712,3226.775560377779,148.14824564829718,44.339924710187155,16.6633770956573
1426.0,10.0,39156.33432972734,104089.43507267801,168.6555596148375,8831.394572943505,3140.9144034431292,122.22082582818044,30.173318112222695,16.547574875058032
1427.0,10.0,39583.11422894386,84179.71793170525,112.64238322374852,5418.166020400642,3243.5668318687317,112.12434513683988,24.41896201631314,11.08579932256212
1428.0,10.0,42792.74452282986,82877.08493614524,99.43535132167688,4590.733251757645,3293.3276260125463,168.00143104590114,54.71915262809538,15.19617457637988
1429.0,10.0,42760.81520652531,106741.70696386155,130.4613344021111,4847.500772889448,3243.426046785631,113.58188250725459,26.772081047948067,16.773130646686578
1430.0,10.0,43257.19297486896,120178.0491053194,115.36344401208761,4044.141714590456,3283.850587031421,114.95533781823228,26.9623564131646,15.917490492479173
1431.0,10.0,44089.95577790847,29943.82781292233,145.94335022891372,8147.983078964021,3209.366572523316,98.44615631358064,19.243484192571046,10.878838586571735
1432.0,10.0,44079.24617451386,30746.46794893723,111.38716145024586,3475.572219226597,3262.903870356621,120.43728122315339,29.642876035174904,18.07019663358356
1433.0,10.0,44909.18988830405,35730.98147419813,201.68139785162222,19291.328632989287,3018.3253961792,98.2316481037976,18.77288179670439,8.777395107809294
